date,symbol,name,board,close,score,turnover,ret_3,ret_5,volume_ratio_5,market_limit_hits,suggest_reason,tail_ret_1430_1457,tail_ret_1450_1457,tail_volume_ratio,tail_limit_gap,pct_chg,limit_gap,display_rank,market_limit_hit_rate,market_failed_limit_hits,board_limit_hits,limit_hits_5,failed_limit_hits_5,consecutive_limit_hits
2026-06-22,301310.SZ,鑫宏业,chinext,45.1,0.3716332351512071,0.0,0.5036989385654551,0.5100129198966408,1.637515157346914,167,成交量放大，短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-06-22,300285.SZ,国瓷材料,chinext,98.9,0.3377706445509671,0.0,0.4143759873617694,0.4347756410256411,0.9973187652961388,167,短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-06-22,600353.SH,旭光电子,main,46.21,0.3151016408173748,0.0,0.3311153358681875,0.4031396125584501,0.7994754508269124,167,短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-06-22,688333.SH,铂力特,star,106.0,0.304387824394105,0.0,0.4209271523178808,0.4473826227738802,2.04497857967754,167,成交量放大，短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-06-22,301687.SZ,新广益,chinext,77.98,0.3036751021580037,0.0,0.2970421648835746,0.5640295959021058,1.66339572882417,167,成交量放大，短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-06-22,300319.SZ,麦捷科技,chinext,31.63,0.2986267601742035,0.0,0.3326932309169468,0.3339740509370497,1.0859170572665215,167,短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-06-22,603186.SH,华正新材,main,249.19,0.2870089049982822,0.0,0.2710724390113703,0.3975231834722386,1.321794635662467,167,短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-06-22,002636.SZ,金安国纪,main,114.22,0.2766238851968915,0.0,0.0726320115060612,0.2312499999999999,0.6813446649942206,167,短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-06-24,301580.SZ,爱迪特,chinext,80.68,0.3892287006679253,0.0,0.5959346504559271,0.9334867663981588,2.013599643911154,210,成交量放大，短线动量强，市场情绪强,,,,,,,1.0,,,,,,
2026-06-24,300085.SZ,银之杰,chinext,38.54,0.3806374507122957,0.0,0.3923959827833574,0.4277307833762411,1.71963893043007,210,成交量放大，短线动量强，市场情绪强,,,,,,,2.0,,,,,,
2026-06-24,600353.SH,旭光电子,main,52.9,0.3308154110377055,0.0,0.277821419219691,0.5462610899873257,3.405518157799226,210,成交量放大，短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-06-24,300522.SZ,世名科技,chinext,25.04,0.3232669892998386,0.0,0.439100562148657,0.8823529411764706,1.0494687457547685,210,短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-06-24,688662.SH,富信科技,star,187.1,0.3197788609916336,0.0,0.2834558823529411,0.4935398305809875,0.9741138818064816,210,短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-06-24,603663.SH,三祥新材,main,103.81,0.2790688596729193,0.0,0.2706814181543875,0.3397401908801696,1.7003144492812858,210,成交量放大，短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-06-24,603407.SH,长裕集团,main,90.55,0.2786632827638387,0.0,0.3309620048504444,0.4404199475065615,1.6996625572207995,210,成交量放大，短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-06-24,002167.SZ,东方锆业,main,21.46,0.2762305591592972,0.0,0.3308321964529332,0.3227118644067797,1.5115975352406374,210,成交量放大，短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-06-24,301687.SZ,新广益,chinext,90.95,0.2680256436031681,0.0,0.2599708879184861,0.3618628067967275,1.2119207203564706,210,短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-06-24,600397.SH,江钨装备,main,25.51,0.2612466431989612,0.0,0.3311546840958606,0.6110744891232698,1.563565214869978,210,成交量放大，短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-06-25,688082.SH,盛美上海,star,412.97,0.9999857500319808,0.0,0.0618613861386139,0.3361461794019933,0.8664564542687122,148,短线动量强，市场情绪强,,,,,,,1.0,,,,,,
2026-06-25,600851.SH,海欣股份,main,9.78,0.9999840187911384,0.0,0.2549751243781095,0.3258869908015769,2.2278275095020583,148,成交量放大，短线动量强，市场情绪强,,,,,,,2.0,,,,,,
2026-06-25,002083.SZ,孚日股份,main,11.94,0.9999566957541624,0.0,0.1388101983002834,0.2035928143712575,1.455102800268586,148,短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-06-25,603261.SH,立航科技,main,52.0,0.999864208463103,0.0,0.0944829126647308,0.3243243243243243,1.28808080884816,148,短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-06-25,688001.SH,华兴源创,star,92.54,0.9998279470284837,0.0,0.1097545936613637,0.2739241223103057,0.9516028628126564,148,短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-06-25,002971.SZ,和远气体,main,69.68,0.9994976052395788,0.0,0.0581775007420599,0.2035786630654961,0.8279433204368002,148,短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-06-25,603890.SH,春秋电子,main,28.53,0.9938689652619672,0.0,0.1433009708737864,0.1794871794871795,1.1623987574374848,148,短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-06-25,301548.SZ,崇德科技,chinext,94.33,0.9880591089462692,0.0,0.2282398452611218,0.2733957219251337,1.4513432008423643,148,短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-06-25,688249.SH,晶合集成,star,58.21,0.983312093891744,0.0,0.144915932746197,0.3586698337292162,0.992249469940348,148,短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-06-25,603065.SH,宿迁联盛,main,20.13,0.98183596759982,0.0,0.1715749039692702,0.2664359861591696,1.008585477257058,148,短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-06-26,688403.SH,汇成股份,star,39.3,0.2391911660036192,0.0,0.3794255177020706,0.433032616238723,1.5646361997947225,142,成交量放大，短线动量强，市场情绪强,,,,,,,1.0,,,,,,
2026-06-26,688669.SH,聚石化学,star,94.0,0.2178556103301977,0.0,0.3178375167087481,0.420589177073327,1.2248888811003014,142,短线动量强，市场情绪强,,,,,,,2.0,,,,,,
2026-06-26,300223.SZ,北京君正,chinext,233.21,0.2060697789740573,0.0,0.2314396887159533,0.3824111822947003,1.0758551404328291,142,短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-06-26,603989.SH,艾华集团,main,56.0,0.1683916318356953,0.0,0.1774370208105149,0.4245958123509146,0.4558084743645873,142,短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-06-26,301310.SZ,鑫宏业,chinext,54.7,0.1682375197191126,0.0,0.2350332594235034,0.4296714579055443,1.241086374707236,142,短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-06-26,000811.SZ,冰轮环境,main,53.12,0.1594445052685032,0.0,0.2111337406653091,0.465498357064622,0.9542904192326852,142,短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-06-26,600176.SH,中国巨石,main,74.12,0.1497817036633887,0.0,0.212744090441932,0.2967032967032965,0.9813684746780108,142,短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-06-26,000962.SZ,东方钽业,main,87.03,0.1464915508005289,0.0,0.21223488674073,0.3473380372033354,0.8637476404626879,142,短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-06-26,603407.SH,长裕集团,main,91.73,0.1399652551521321,0.0,0.227552111170497,0.4853678253839935,2.2387033831186867,142,成交量放大，短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-06-26,600667.SH,太极实业,main,26.88,0.1388966027036574,0.0,0.1214000886132034,0.3307045215562565,0.0578303233556162,142,短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-06-29,688110.SH,东芯股份,star,193.3,0.9999999999999992,0.0,0.1776376784720934,0.2338427664810258,1.1923985084893962,136,短线动量强，市场情绪强,,,,,,,1.0,,,,,,
2026-06-29,002930.SZ,宏川智慧,main,9.48,0.9999999999999992,0.0,0.0328587075575026,0.0128893662728248,1.4830800702027147,136,市场情绪强,,,,,,,2.0,,,,,,
2026-06-29,688392.SH,骄成超声,star,218.03,0.9999999999999988,0.0,0.1723157283807312,0.1930187230523892,1.248650026071653,136,短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-06-29,688525.SH,佰维存储,star,507.0,0.999999999999822,0.0,0.2864918992476954,0.2973847747281202,1.084037361664288,136,短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-06-29,002225.SZ,濮耐股份,main,4.44,0.9999999999958884,0.0,0.0289532293986636,0.0973871733966746,1.4931073363866538,136,市场情绪强,,,,,,,5.0,,,,,,
2026-06-29,002745.SZ,木林森,main,11.83,0.9999999999913088,0.0,0.1190893169877407,0.1279788172992055,1.1375419051767404,136,短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-06-29,000818.SZ,航锦科技,main,13.2,0.9999999999533922,0.0,0.1413398692810457,0.131174089068826,2.325093196725944,136,成交量放大，短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-06-29,300668.SZ,杰恩股份,chinext,59.68,0.9999999998841184,0.0,0.1021097046413501,0.040637450199203,1.8886094921829777,136,成交量放大，短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-06-29,301132.SZ,满坤科技,chinext,50.99,0.999999999396236,0.0,0.2099956159579132,0.1752182243985522,1.202872557786176,136,短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-06-29,001309.SZ,德明利,main,970.0,0.9999999989926618,0.0,0.259585965748798,0.3356741573033708,1.1792105676623603,136,短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-06-30,688432.SH,有研硅,star,39.97,0.3686834118452413,0.0,0.5430711610486889,0.4632991318074191,1.6101462490182905,206,成交量放大，短线动量强，市场情绪强,,,,,,,1.0,,,,,,
2026-06-30,688233.SH,神工股份,star,214.42,0.2779433442183754,0.0,0.3694855532064836,0.5118251128053526,1.5447332450616558,206,成交量放大，短线动量强，市场情绪强,,,,,,,2.0,,,,,,
2026-06-30,600667.SH,XD太极实,main,29.18,0.2220779559394296,0.0,0.2603215993046501,0.2848914488258751,1.628535285720819,206,成交量放大，短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-06-30,603986.SH,兆易创新,main,815.0,0.2169384344695188,0.0,0.1913372760924137,0.2179208351457153,0.9894324198901616,206,短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-06-30,688596.SH,正帆科技,star,79.06,0.2031863284122533,0.0,0.3852131905061962,0.4613339242189231,1.8559096543217288,206,成交量放大，短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-06-30,688120.SH,华海清科,star,322.18,0.1937965896224571,0.0,0.304466163553136,0.3454700127605274,1.2875192010221976,206,短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-06-30,688376.SH,美埃科技,star,116.3,0.1902058581533845,0.0,0.4183215130023641,0.5211713995943206,1.5135311919960184,206,成交量放大，短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-06-30,600206.SH,有研新材,main,66.6,0.1854932635750616,0.0,0.2803323029366305,0.4172369546621044,1.0362269898455414,206,短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-06-30,002674.SZ,兴业科技,main,28.53,0.1833356027507769,0.0,0.3302559798573228,0.6099542915185372,4.102283009406926,206,成交量放大，短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-06-30,002859.SZ,洁美科技,main,109.51,0.1561427093723793,0.0,0.2666444740346205,0.1136585365853659,1.24105065541289,206,短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-07-01,688596.SH,正帆科技,star,83.66,0.599914135047836,0.0,0.687513340448239,0.7467962881131243,1.3899263786360925,235,短线动量强，市场情绪强,,,,,,,1.0,,,,,,
2026-07-01,300540.SZ,蜀道装备,chinext,43.21,0.4317248340960738,0.0,0.4909520062942563,0.3173444560305873,1.2131815373107058,235,短线动量强，市场情绪强,,,,,,,2.0,,,,,,
2026-07-01,688503.SH,聚和材料,star,130.8,0.3394817557603746,0.0,0.4168268204142642,0.4054225799618722,1.6306640443418654,235,成交量放大，短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-07-01,688548.SH,广钢气体,star,55.0,0.328225480385181,0.0,0.2960199004975123,0.3507907700285195,1.143930245222141,235,短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-07-01,688689.SH,银河微电,star,77.5,0.3265389769787465,0.0,0.5103850641773628,0.7121693121693122,2.6875674871142587,235,成交量放大，短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-07-01,688432.SH,有研硅,star,45.8,0.3186468281155062,0.0,0.5522330097087378,0.6475680131904369,1.3720615676800278,235,短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-07-01,688233.SH,神工股份,star,238.56,0.311372163429209,0.0,0.3954184563321619,0.7163211398383094,1.2341054497206825,235,短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-07-01,300671.SZ,富满微,chinext,91.74,0.3080514812479967,0.0,0.2033519553072627,0.3583477849597982,1.3176742921329383,235,短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-07-01,688728.SH,格科微,star,25.25,0.2904139548803615,0.0,0.3444089456869008,0.461111111111111,1.1743328445697032,235,短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-07-01,688048.SH,长光华芯,star,474.35,0.2511343278986008,0.0,0.1362607514712539,0.2804489223313353,1.3662257951770147,235,短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-07-02,688233.SH,神工股份,star,203.97,0.9929098944887694,0.0,0.0496063397313846,0.3274111675126903,1.2456731851081653,249,市场情绪强,,,,,,,1.0,,,,,,
2026-07-02,300518.SZ,新迅达,chinext,34.02,0.9686291115490806,0.0,0.2352941176470588,0.0568499534016777,1.939746305215826,249,成交量放大，短线动量强，市场情绪强,,,,,,,2.0,,,,,,
2026-07-02,688286.SH,DR敏芯股,star,85.77,0.9681188084447462,0.0,0.2530680224403927,0.1609209404312339,1.3241344324640547,249,短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-07-02,688728.SH,格科微,star,24.46,0.9237864726678214,0.0,0.3953223046206502,0.5629392971246006,1.1637847871311109,249,短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-07-02,300873.SZ,海晨股份,chinext,30.01,0.9174305378408054,0.0,0.5078886544065924,0.5890077305940911,1.8083700258324649,249,成交量放大，短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-07-02,688503.SH,聚和材料,star,122.2,0.9166046042934376,0.0,0.103884372177055,0.3047191970958787,0.8057355562409501,249,短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-07-02,688596.SH,正帆科技,star,79.97,0.9152420917873294,0.0,0.2125852918877937,0.7069370330843117,0.7174463367190107,249,短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-07-02,300487.SZ,蓝晓科技,chinext,67.67,0.8994870779781482,0.0,0.1913732394366198,0.1250207813798836,1.8191557863298216,249,成交量放大，短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-07-02,688689.SH,银河微电,star,80.0,0.8992358767236628,0.0,0.4316392269148175,0.8778461105112438,1.2262519584823257,249,短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-07-02,688548.SH,广钢气体,star,49.2,0.8741124412254315,0.0,0.0582921058292105,0.2257100149476831,1.1431793597523876,249,短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-07-03,688689.SH,银河微电,star,68.03,0.8363709841324581,0.0,0.0511433868974042,0.4607489478656703,0.96395255114377,239,短线动量强，市场情绪强,,,,,,,1.0,,,,,,
2026-07-03,300671.SZ,富满微,chinext,94.35,0.6174811657305316,0.0,0.0950557103064067,0.3277511961722485,0.9218205251910392,239,短线动量强，市场情绪强,,,,,,,2.0,,,,,,
2026-07-03,301165.SZ,锐捷网络,chinext,94.89,0.6164308915860782,0.0,0.1794903666873835,0.4943307086614172,1.5373573687825042,239,成交量放大，短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-07-03,300740.SZ,水羊股份,chinext,22.49,0.5927672602667344,0.0,0.2282234722298071,0.2669708748802883,1.6803405432641103,239,成交量放大，短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-07-03,603137.SH,恒尚节能,main,17.22,0.5776617254876252,0.0,0.3307573415765068,0.4922010398613519,0.4981735009543869,239,短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-07-03,600113.SH,浙江东日,main,34.4,0.546950065719968,0.0,0.0367691380349608,0.2545587162654994,1.173175729544999,239,市场情绪强,,,,,,,6.0,,,,,,
2026-07-03,301092.SZ,争光股份,chinext,54.12,0.5257088079078054,0.0,0.3229039354681007,0.2701243839474301,1.6332004679682768,239,成交量放大，短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-07-03,600641.SH,先导基电,main,47.51,0.5242971552704233,0.0,0.1919217260411438,0.2417668583376895,1.628606693433856,239,成交量放大，短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-07-03,300932.SZ,三友联众,chinext,11.97,0.5064252492060966,0.0,0.1292452830188679,0.4474002418379688,1.391833644529907,239,短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-07-03,688728.SH,格科微,star,23.17,0.4404985739817268,0.0,0.101235741444867,0.4948387096774194,0.742176133122809,239,短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-07-06,002653.SZ,海思科,main,69.85,0.7613064357941256,0.0,-0.042626096491228,0.1439567638388468,1.239690549135768,177,市场情绪强,,,,,,,1.0,,,,,,
2026-07-06,300873.SZ,海晨股份,chinext,31.0,0.6807507096507558,0.0,0.0793871866295266,0.557632398753894,0.7776851879146469,177,短线动量强，市场情绪强,,,,,,,2.0,,,,,,
2026-07-06,603466.SH,风语筑,main,11.9,0.6323898790603685,0.0,0.187624750499002,0.1840796019900497,1.8837694188510168,177,成交量放大，短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-07-06,300163.SZ,先锋新材,chinext,7.98,0.6251444451562661,0.0,0.4805194805194808,0.483271375464684,1.713242131437593,177,成交量放大，短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-07-06,300345.SZ,华民股份,chinext,7.69,0.5779761773662346,0.0,0.0970042796005707,0.2648026315789473,0.8832430644359409,177,短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-07-06,603559.SH,中通国脉,main,8.98,0.5718380863313789,0.0,0.0964590964590965,0.1483375959079285,1.9885549421507016,177,成交量放大，短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-07-06,002294.SZ,信立泰,main,39.83,0.5310931751040525,0.0,0.1646198830409355,0.2106382978723404,1.3903526592805595,177,短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-07-06,605178.SH,时空科技,main,111.49,0.5287834143595981,0.0,0.0689357622243527,0.1452491011813046,0.7138304905723312,177,短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-07-06,301607.SZ,富特科技,chinext,54.52,0.5159607998864817,0.0,0.0567939523163403,0.2521819016995867,1.196806809200846,177,短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-07-06,603286.SH,日盈电子,main,54.57,0.5124403853222869,0.0,0.1593371574251114,0.2399454669393319,1.78941733736325,177,成交量放大，短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-07-07,688689.SH,银河微电,star,75.15,0.5309935887373718,0.0,-0.0606249999999999,0.1611557478368357,0.6990872084495514,73,市场情绪强,,,,,,,1.0,,,,,,
2026-07-07,603757.SH,大元泵业,main,74.18,0.3628051481222115,0.0,0.0014850816794924,-0.0208553326293557,1.4001352794116673,73,市场情绪强,,,,,,,2.0,,,,,,
2026-07-07,301379.SZ,天山电子,chinext,32.64,0.3606495924013251,0.0,0.2179104477611939,0.1476793248945147,0.8647072086051972,73,短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-07-07,688432.SH,有研硅,star,46.14,0.3511082265342526,0.0,0.0050098017861033,0.154365774330748,0.969744259575585,73,市场情绪强,,,,,,,4.0,,,,,,
2026-07-07,300985.SZ,致远新能,chinext,56.47,0.3212188860710066,0.0,0.3643392123701376,0.4667532467532467,1.3788286892474912,73,短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-07-07,600246.SH,万通发展,main,18.6,0.3065206204028353,0.0,0.1341463414634147,-0.0210526315789473,1.473424368061497,73,短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-07-07,603903.SH,中持股份,main,15.82,0.2718339303497132,0.0,0.2085561497326202,0.1727205337286879,1.2331884440335272,73,短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-07-07,603067.SH,振华股份,main,44.51,0.265045189045884,0.0,-0.0161361626878868,-0.0384532296392309,1.3369057458291864,73,市场情绪强,,,,,,,8.0,,,,,,
2026-07-07,688206.SH,概伦电子,star,49.2,0.2577308930136278,0.0,0.1431226765799258,0.1088573360378635,1.21757430037725,73,短线动量强，市场情绪强,,,,,,,9.0,,,,,,
2026-07-07,300580.SZ,贝斯特,chinext,25.23,0.2536234616585517,0.0,0.1664355062413316,0.2545997016409747,1.0575922666610698,73,短线动量强，市场情绪强,,,,,,,10.0,,,,,,
2026-07-08,301251.SZ,威尔高,chinext,60.92,0.863555936448087,0.0,0.3200433369447455,0.1771980676328501,2.4793720780803405,117,成交量放大，短线动量强，市场情绪强,,,,,,,1.0,,,,,,
2026-07-08,301321.SZ,翰博高新,chinext,49.81,0.7297129473016805,0.0,0.2045949214026603,0.1330755232029117,1.7221402043501632,117,成交量放大，短线动量强，市场情绪强,,,,,,,2.0,,,,,,
2026-07-08,600288.SH,大恒科技,main,17.11,0.5418053815209174,0.0,0.3315175097276264,0.3111111111111109,2.0988000319312485,117,成交量放大，短线动量强，市场情绪强,,,,,,,3.0,,,,,,
2026-07-08,300821.SZ,东岳硅材,chinext,26.44,0.454507287548462,0.0,0.355897435897436,0.1947582467239044,1.315551665048921,117,短线动量强，市场情绪强,,,,,,,4.0,,,,,,
2026-07-08,300369.SZ,绿盟科技,chinext,6.48,0.4458996691925317,0.0,0.1654676258992806,0.1592128801431127,2.4385332605488217,117,成交量放大，短线动量强，市场情绪强,,,,,,,5.0,,,,,,
2026-07-08,002951.SZ,金时科技,main,16.32,0.408262167094624,0.0,0.1903719912472647,0.2224719101123595,2.3877937906054774,117,成交量放大，短线动量强，市场情绪强,,,,,,,6.0,,,,,,
2026-07-08,603137.SH,恒尚节能,main,22.91,0.3676214756432787,0.0,0.3304297328687573,0.6099789177793393,4.7535350287361,117,成交量放大，短线动量强，市场情绪强,,,,,,,7.0,,,,,,
2026-07-08,300454.SZ,深信服,chinext,106.56,0.3586600247300425,0.0,0.1577574967405475,0.1011677172677483,2.184232662341448,117,成交量放大，短线动量强，市场情绪强,,,,,,,8.0,,,,,,
2026-07-08,603313.SH,梦百合,main,7.06,0.3577520159961546,0.0,0.2047781569965869,0.1479674796747965,1.6759948303861762,117,成交量放大，短线动量强，市场情绪强,,,,,,,9.0,,,,,,
